"SEQN","FPCA_score_1","FPCA_score_2","FPCA_score_3"
63538,848.391484159622,-782.799556091654,152.977534552203
63540,-4.18021291488827,-744.946340227818,103.84909440121
63541,1961.11885002492,-998.218251970727,300.314909692173
63543,-941.796990852637,393.809237658521,-628.017051003365
63544,961.968465357108,-51.8161340794015,412.240322283714
63545,881.438202120844,43.287255725261,-833.745970323765
63546,-718.7190560206,588.847784761851,180.098065417371
63550,217.654785263723,277.836335932117,-499.785644683532
63551,1737.65229849865,-824.532318045178,85.8006579290259
63552,-1486.73718768437,58.7780362065533,149.229481367545
63554,-154.618973009832,467.883289700729,-453.747995899493
63556,-999.450246508243,-76.6635763327873,-57.8472917235822
63566,-1076.20997614467,22.1218708205708,-143.149840784254
63579,-1393.28443930469,8.72994355792586,-46.339238846432
63582,-65.476427197578,-458.426308266989,-95.1476585066467
63583,-819.956161209046,-13.0090837429905,-88.5716011461934
63588,-1538.35983049174,116.441187186748,-35.0580235818435
63589,449.607331347867,919.874423480722,545.785819775696
63593,599.622026697465,-286.649835637106,142.639294224427
63608,-34.989002433764,128.032338194811,-63.4978479471197
63609,-126.038406184985,-523.986003621471,77.5504369574818
63611,-1478.27223613218,139.625456834719,-58.3909744012761
63614,100.634584985783,-705.84379330309,-405.613124260174
63620,-1730.53113708595,89.8187998569454,31.5833957273274
63621,1993.91641991408,324.154742110076,-428.721706259292
63623,-648.158983302805,119.937944680811,54.0388141997175
63627,-1433.62126810248,165.094594359886,15.5650922348954
63632,-879.343650103719,260.760230073836,-169.27905223698
63635,-1540.9492379884,176.545563765059,-92.2898844853402
63639,-508.31500846564,-36.0676559267346,340.290702171362
63651,-342.759392427017,-139.681695149799,-31.351702296577
63659,-375.895788806045,605.881706255328,-66.6932183496987
63662,1196.71858790886,1154.65198770818,-454.812062337818
63664,51.2817810407937,-1106.75988769675,-196.899191803115
63665,431.739976928746,495.078133032589,377.20889607088
63666,-510.062699669927,426.312422740859,35.4419176406225
63683,-985.379937508184,-147.766072408808,-32.0467374824188
63684,-103.388787803265,26.2565640718905,-294.080502980114
63685,352.807829301952,-174.364364994228,354.151174627217
63686,1026.83382273454,-638.430179683517,-30.6216654471331
63687,27.6132422600118,-248.405440472312,64.3942816708006
63689,2047.859194628,-626.919276618962,172.337220575072
63701,972.808094150085,-10.2425837688884,-549.38174561724
63704,-1400.88449780037,43.8867197697264,-120.869242475176
63707,950.99547926633,272.680017012313,-438.428844290341
63708,-1330.77720051576,-102.228880973626,-56.4055375475479
63713,1138.67177184035,-1165.48830392842,401.084101885116
63717,631.304935536202,63.8107965636049,-450.354447041622
63718,-722.388043246078,-15.9815861534466,396.232908913531
63723,255.586982820042,-583.104777325881,143.027768292405
63729,-84.7258675704952,-213.723200859847,-34.6025067262259
63731,1792.56121290134,-1322.4336033299,-563.808402157847
63732,987.759236589547,240.86273803707,449.379844084212
63733,1763.57891361955,-251.592403205948,-264.494761676169
63739,-765.407063908527,-431.447262855502,-8.48522356906527
63741,-1278.5875162616,134.185195587465,82.6750698588614
63744,805.013034772033,-59.1904200551657,742.264561332561
63752,-1635.35482692115,4.74622042709525,-13.7983308978364
63759,23.8188503995113,-1184.72730984003,-384.682999356848
63765,-1455.81530767766,118.867906950859,31.4422677528492
63766,1176.89677436516,1279.35554669271,168.845163017659
63767,441.575435291972,402.509503931859,764.21341571449
63768,-363.882930023754,417.389319496386,31.6446433475542
63772,406.787683203421,285.462171354898,-249.295777868078
63781,230.073153463286,-225.739794014771,363.95708779633
63799,421.422489439862,528.251286343233,123.46684100633
63801,-335.173455101994,-66.6868790149301,71.6162767722952
63805,-657.868926300597,-293.184466542862,218.642644648543
63806,-1399.65098450332,190.000002765587,132.66231940174
63807,-492.917086719318,-545.792903743422,121.283450053406
63813,313.837738276359,-972.609639500374,-470.706816719833
63820,-153.282457345367,-15.0118343005137,-218.181674382049
63827,323.836247110719,347.069241458894,-53.4637188548649
63828,703.413532312928,56.1691350756346,308.423259236991
63837,-203.441899349035,398.509575614655,-304.269584900196
63838,96.6701702445992,539.272244911485,220.033469157609
63839,-51.2118509008085,574.260772669016,88.1345503506119
63844,-365.871765553398,38.3134297773874,370.000145111255
63847,1160.94015930619,142.819794128874,231.438832919863
63852,-686.088103211381,-86.2093027849006,-17.3356415722736
63859,350.155232491131,-927.533868019548,58.8731954734819
63862,-146.197735335152,88.8308759100288,538.401717285864
63868,1191.10597690851,475.582381130951,1341.4758128111
63873,-891.050900285316,292.273684020344,10.293479443652
63875,-730.777999676754,482.922891851359,-27.3138673259672
63879,-33.4187023305905,122.572640056583,18.7718821184123
63880,1057.87681222676,467.953170923374,367.733087502629
63887,-715.779730928524,-31.585295931555,182.770375039992
63890,-490.303193904519,-343.175905749755,269.408376150899
63891,-503.466114608504,-292.207954143523,146.52717898458
63898,136.955204125255,407.449943128459,-464.037025726279
63899,-828.573250559007,-25.209653105498,33.4146799232536
63902,750.834164435374,676.370741265727,570.971537788672
